ScheduleDay64,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,
PrimarySchoolClgSetpDefault,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,
ScheduleDay65,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,
PrimarySchoolClgSetpSummerDesignDay,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,
PrimarySchoolClgSetpWinterDesignDay,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,  27,
SchoolPrimaryKitchen_Exhaust_SCHWkndDay,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
SchoolPrimaryKitchen_Exhaust_SCHWkdyDay,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
SchoolPrimaryKitchen_Exhaust_SCHWkndDay1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
SchoolPrimaryKitchen_Exhaust_SCHWkdyDay1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
SchoolPrimaryKitchen_Exhaust_SCHWkdyDay2,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
